_unit_id,city,review
679456890,Los Angeles,"I don't usually review fast food restaurants, but this was SO bad I just had to do it. It doesn't even deserve this one star.What is up with random people hanging out by the drive thru windows with their thumbs up? It's so unsettling. I know this McD's is like in the middle of ghetto LA, but does it have to suck this much?- I ordered 1 hazelnut iced coffee & nuggets meal with regular iced coffee. How is it humanly possible to mess up the order AND add so much sugar it'd spike anyone's blood sugar up? It was like the person making the coffee fell asleep while adding sugar! Unacceptable!- Drive thru. Please, lady, I know you work at McD's, but there's no need to throw attitude around like that to a customer. Someone ought to be taught customer service.I rage just thinking about this McD's. I'll just stick to Starbucks and Quizno's near work from now on."
679456891,Los Angeles,"Be 3am on a SaturdayBe drunk with friends in carPull up to drive throughBig SUV in front, not ordering anythingGuy steps out approaches our carOhshit.jpgAsks us if we want to buy a dvd playerUh no thanksGuy goes back into his truck, still doesn't order anythingFinally pulls away Intercom guy asks us if we want to try a new pineapple mango smoothieNoGet 100 mcnuggets, 2 dbl cheese burgers, and drinksOhgodwhy.jpg"
679456892,Los Angeles,"Walked by tonight on my Neighborhood Watch Walk and there was a lady standing by the drive through speaker asking for $$.Feb. 16, 2011 7:10pm"
679456893,Los Angeles,"It's. McDonalds. Really? Weird people hang out around the drive thru, but so far it hasn't been...weird?......but yeah. I usually go in the morning, but this locations in a grittier part of LA. So I can imagine late at night would be....weirder.....But it's a McDonalds. So...yeah. A McDonalds. Standard. Did I say it was a McDonalds?"
679456894,Los Angeles,"okay this McDonald's i have pass by many time but this time i'll give it a try, drove up to the mic to place my order, a homeless guy asking for change i didn't have any,when i went to the window to paid ( gave them the exact change) the another homeless guy ask. i didn't have any at all by the time i wen to the window to pick up my food. another homeless guy came from the side running and stanch my food. while in the middle of exchange hands. i was like WTF just happen ??? the lady who gave my food was yelling and @#$ also $%&%@!# the the homeless guy. but it was nice of them to replace my food,i will not be coming here with all those homeless guy around"
679456895,Los Angeles,"Agree with the rest, absolutely the worst mcdonalds. They were rude, and completely got my order wrong. -I ordered 2 egg mcmuffin sandwiches, but they charged me the value meal price. Even then, I didn't get my hash brown or drink.-Ordered a sausage egg mcmuffin value meal and they didn't give me the orange juice I asked for.-Ordered a vanilla latte with 1 pump of simple syrup. They put like 4 shots. Also ordered an iced coffee with 1 pump of simple syrup. Guess what? It ended up being a vanilla latte also, with like 4 pumps of syrup.Will never go here again"
679456896,Los Angeles,Dirtiest Mcdonalds i have been too. Way too many transients and greyhound visitors. Not a fun place this is. Drive through takes a LONG time especially late at nite! Go to jack in the box or farmer boys for the late nite eats.
679456897,Los Angeles,"I'd have to agree with Alan H... This McDonald's is THE HOBO location.Good God, I took the drive-thru one time and I was getting horded by hobos left and right. Luckily my windows are up on the other side. Even at the pickup window, they're hording you there, trying to get around your car to the driver side window. ~ -_-Is it worth that $1 double-cheeseburger? Is it worth the $1 McChicken? Maybe, maybe not... You're going to have to experience the ""Hobo"" goodness for yourself!"
679456898,Los Angeles,"LOL Why am I reviewing a McDonald's? WHY, WHYYYY you ask!Let me tell you, I don't like McDonald's, in fact I have grown to dislike it so much that I don't even like the chicken nuggets--yup, I went there. But on a day, when I felt like eating at the McDonald's, I decided I would eat there...because you gotta try a McDonald's if there's a McDonald's, right? I always do that with every semi-permanent place I visit.What I found on my first visit, and subsequent visits was a newfound appreciation for McDonald's. I mean, like I felt like a kid again--you know, back when I liked it. This McDonald's made me like McDonald's, but ONLY this McDonald's! The workers are really nice and friendly, and this McDonald's apparently sets the record for workers who do not speak English. The bathroom is clean, and I'm glad they make you pay for it--always a winner in my book! I don't know what it is, but the food actually tastes good...like food! You don't feel like you're eating crap or trash, it's amazing! It's good McDonald's, the way it was when you were a five year-old. I can't believe it. I can't explain it. I will dream of eating here again.They have a security guard, which impressed me. And since they are a 24-hour, I won't lie to you...I've considered it...and it's quite the drive! hahaNow the reviews for this location seem terrible. Hobo-central? I've seen none, so it's my guess the management has really upped it because it is also one of the cleanest I've ever been to. It just looks human. I'm almost embarrassed for posting this review, but I just had to say it! I had to say it!It is here that I fell in love with the crispy chicken sandwich, and the fries...the salty fries :) I don't like McDonald's, but I LOVE this one."
679456899,Los Angeles,"Bum city ! Slow drive thru , slow employees, and dirty restrooms ! The Mcdonalds food is the same as always."
679456900,Los Angeles,"Food:It's a McDonald's. They are all the same food wise, right? I mean they have to be. Mac Snack Wrap those clever bastards. Not even good, but fun to say out loud when ordering. Location:This one probably used to be all bright eyed and bushy tailed. With a roller backpack full of ideas anxiously waiting to get off the train at Union Station after the long trip from headquarters in Oak Brook, IL. Pockets filled with employee schedules and a neatly folded franchise license. Then it got lost. Lost into the heart of a dismaying darkness along a transient corridor known as Alameda. Its employee of the month dreams fading against the howling winds of reality in LA, but with its golden arches still standing as a beacon for those hungry.Staff:I didn't think McDonald's could possibly produce employees this professionally hardened. No. The staff here have to be contractors. Hired guns. Soldiers of Fortune. Blackwater mercenaries. Warriors jaded after years of serving tours in suburbia and south central. They are a high speed low drag group geared up everyday to get our food hot and fast while defending their outpost from the raiding bands of scavengers. Send this icy eyed crew into Afghanistan and watch the New York Times' and Amnesty International's front covers fill with pictures of crying children and burning villages. ...............................................This is the closest MCD's to my place downtown so eff it. Yes, the locals can be annoying as the other reviewers have stated. I am cautious to say that they are harmless because I cannot guarantee that. Eating inside was probably one the most colorful experiences and worst mistakes I ever made in my life and I'll leave it at that. The drive thru is not so bad. At the window the employees will yell at the locals to leave you alone. Which often times they will. Just, ""Never get out of the boat"" when you crave those delicious corn product filled meat patties."
679456901,Los Angeles,I agree with all the reviews here.. worst mcdonalds ever! Its not just HOBO central... but as i walked up to the cashier to take my order... I saw a handful of roaches crawling on the front of the counter!!! ick ick ick... im getting goosebumps just thinking about it again!
679456902,Los Angeles,"i actually HATE this location. I only go there because its the closest one to me and on my way to work, but I'd actually rather go to the bum-infested one on Olympic and 7th if I could because this one, though cleaner and safer-looking, messes up some part of my order or experience at least 50% of the time. It started about 6 months ago when they started offering to put cream in your coffee for you, but they kept putting some weird syrup in my coffee! it was really weird tasting on 3 different occasions. then another time I placed a big order and they left out THREE items. This last time, they were only taking cash because they claimed their cc processor was down, but they didn't tell me when I placed my order in the drive-thru, only once I got to the payment window, and with no apology for any inconvenience. it was just, cash only. *shrug.* bastards. i don't recommend this place at all."
679456903,Los Angeles,"McDonald's, u suck! This is by far the worst when it comes to customer service. I won't ever come back here.."
679456904,Los Angeles,"While the place looks nice and the restrooms are clean, the staff sounds very fake. The staff is friendly, attentive, and fast, but when they talk to you while ordering or asking them for help, they sound VERY fake and insincere. Instead of coming off cute, they should like they're trying to throw shade.Don't sing my order. Don't ask me personal questions. Say hello in a sincere way, I'm paying your bills here. Don't make me feel like I'm bothering you. FYI, the person I'm really talking about is the gay Asian guy. I couldn't read his name tag, but he seemed to care more about himself and his coworkers than helping me out."
679456906,Los Angeles,"This place is so crowded and disorganized. People that haven't ordered yet are standing beside people that have already ordered waiting for pick up. You don't want to cut in front of anybody so figuring out where the line ends is another hassle. I tried to just wait but nobody was taking orders nor leaving with their food.Rather than just continue to stand there like a idiot zombie i turned around and walked back out and went to the Carl's Jr across the street. McDonald's used to make me so happy as a child, Now as an adult i hate the experience.I was here at this same location a week ago and my french fries were old and cold. One more strike and this location is out, Its not like they need my money anyway."
679456907,Los Angeles,"So I was at a Mc.Donald's and I looked down at my Mc Flurry and I noriced that it didn't have enough oreo toppings in it. So I asked the lady if she could add a bit more. She hands it back to me and I see that she just added ice-cream, and my cousin's mcflurry had a lot f cookies and mine didn't have almost nothing. I went back and explained to her what had happened. Then I turn around and she's back with the manager. Im like ""Why is he here?"" We hust left. She sucks as a manager."
679456908,Los Angeles,Service is good but my mc muffin was shrunk and burnt as heck! I only came here cause I was on the 2nd floor of this building. Won't be coming back...
679456909,Los Angeles,"One star rating for giving me practically half empty box of fries!!!! It has happened twiced!!! Usually my fries are packed all the way to the top and spilling but when I got it through drive through, it was very sad looking. When I held up the box, I couldn't even see the fries. BAD."
679456910,Los Angeles,"I don't need to review the food as everyone knows what it's like either way, depending on their opinion.This location is one of the biggest I've ever been in, and has free wi-fi. However, what makes this place special is the vast assortment of fairly crazy people that hole up here. I'm hardly unsympathetic to the homeless, but if you've been here, you know what I'm talking about. Try it...it's quite an adventure. Def some regulars that set up camp who are just plain off, which can make it uncomfortable sometimes. I actually feel a bit sorry for the staff for all the daily crap they must have to endure. Belligerent customers who are mentally ill and have plenty of free time. It must be fairly soul-crushing, but most of the workers manage to still be polite."
679456911,Los Angeles,While waiting for the Consulate of El Salvador to open we came in here to get breakfast. It was nicely designed and very clean. The girl that was helping the line was friendly and very efficient considering she was the only one taking and fulfilling all the orders.The little breakfast burritos were great...so fresh and tasty...and the hashbrowns were nice and crunchy. It was just what we needed to prepare ourselves to stand in the cold for about 45 minutes. Yay Mc Donalds for having such convenient locations...I'm Lovin' It!!!
679456912,Los Angeles,"how hard is to mess up an order that is just ""one large coffee with three cremes inside""? ask the idiots that work at this mcdonalds!! not once, not twice but on three different occassions, they couldn't get that right. the first time, i got a small coffee instead of the large. the second time, i got a large iced coffee with creme and sugar. the third time, i got a black iced coffee... yeah... not quite sure what else to say. the third time i was in there the manager and what appeared to be either the owner or someone in a higher level was there. when i got my coffee, it was spilling over and the guy behind the register didn't even offer to wipe it off or hand me napkins. he just gave it to me and proceeded to chit chat with his co-workers. i turned around and looked at the manager and said, this is how you serve your customers??? he apologized and handed me napkins. wow... yeah... if you expect customer service or YOUR CORRECT order...not matter how small it is, don't go here!"
679456913,Los Angeles,"Everytime I go in this mcdonalds there is a line. Plus, they always have only 1 person ringing no matter if the line is out the door and because it is an Asian neighborhood,they clearly allow Asian people to be rude as however they want!!!! Cutting in line and all!!!! I would rather starve than eat here"
679456914,Los Angeles,"I am writing a review for McDonald's due to my experience there tonight. I usually try my best to avoid this location because of the loiterers. They are not like the usual homeless people at other places and I get skeeved by them. I can't really describe..maybe escapees from the loony house or zombies? Anyway...Of course while waiting in line at the drive-thru I see yet another of these loiterers. I started cringing and wished I never came here. But when we pulled up to the pick-up window, I noticed that there was a security guard! He stands right by the door and when this loiterer was sneaking back up to the McD premises, he basically busted out his handcuffs. The loiterer ran off.It's a sad situation, but a relief at a same time to witness tonight's McD action."
679456915,Los Angeles,"Bigger the industry lower the quality of a product. Particularly food industry. McDonald's is a champ on this matter. I go to this place for a drink from time to time, my boyfriend is hooked on their juice. It is nice, but that's about it. They are spending too much on their franchise, marketing and packaging. Food should look more natural than trying to make it look like on a picture..plastic, silicone and who knows what. Ice creams are also OK. But I wouldn't go further than that.Also, I feel sorry for employees."
679456916,Los Angeles,"The only thing I'm going to write about it is the location itself and the service. This location is great if you work nearby (so you dont have to park behind the building), and there is a lot of seating. However, it is always crowded, and some of the people who are there seem a little suspect. The workers quite efficient; I imagine that with the sort of crowds they get, they are pretty fast at getting your food out pretty quickly. Just order, and they'll take your name down and then you'll get your food within 5 minutes. Due to the myriad type of characters that are inside, I tend to just pick up my food and head back to eat in my office."
679456917,Los Angeles,I go here frequently during lunch. But why is it that they never have any apple pies ready?? They always ask that you wait 5-10 minutes for them.
679456918,Los Angeles,The only thing that saved this fast food restaurant from receiving two stars from me is their table availability and size.Environment:  This McDonald's has a big table for a group of 12 people; if I remember it correctly. The BIG letdown is the store policy of no refills on drinks allowed and loitering is not allowed - only maximum of 30 minutes.Food:  The quality in terms of newly cooked is dependent on the time of visit. I visit in the mornings so their regular all-day menu is not sitting in the heating trays/cabinets.Crew/Servers: Same as other McDonald's.
679456919,Los Angeles,Horrible service and they got my order wrong
679456920,Los Angeles,"I love junk food, I know is not good for you but its the best. They have the best BBQ sauce ever. I just hate it when they charge you for extra BBQ. The dollar chicken sandwich is really good."
679456921,Los Angeles,Greasy but feels you up. Thought about supersizing but remembered the movie about it. The new gourmet coffee is actually quite good.
679456922,Los Angeles,"It's 10:14 pm and let me just say, from shopping all day and getting attitude all day from rude over worked associates it was nice to hear and see these McDonald's associates in such a good mood. The girl that took our order in the drive thru was very nice and polite , great energy and very upbeat personality absolutely loved her I didn't get her name but she definitely made my drive through visit very pleasant. The other girls that gave us our order her name was Jessica, she was also very nice. It's ppl like these young ladies that make service worth the wait. Great job girls !"
679456923,Los Angeles,Its McDonald's fast and cheap but mycdonalds has a certain taste that makes you go back this McDonald's does not have have that taste this McDonald's taste is disgusting from the fries to big Mac to the chicken nuggets to the shake everything here is grosser that gross do not come you will puke
679456924,Los Angeles,"OMG. Busiest McDonald's ever. I don't think anything special was going on, so uggghhhh.I had just finished moving all of my stuff from a U-haul down the street and was so tired and hot and all I wanted was a McFlurry and a burger. I think that was too much to handle. The McFlurry came out quickly. The burger? Not so much.Their weird coffee machine was busted (I don't understand why people want to eat those sugar drinks), and it was making this huge line. They also had about 40 people behind the counter and 20 of them trying to fix the machine. I lie, but you get the idea. So, I waited and waited and waited and waited for the burger, like 15 minutes. I hate to say stuff, and I could tell they were backed up so I kept thinking it was just getting there (other people were waiting a while, too). I finally did say something, and OH WADDYA KNOW. My burger was just sitting there at the end of the line.These two middle school boys had been waiting on something since before I had got there. I told them just to push up to the front and show them their receipt. They did, and walked out minutes later.OH. And the place is on a east-west axis with no shade. It was HOT in there."
679456925,Los Angeles,"They always get my order wrong when I come :(I order a snack wrap with NO CHEESE, add pickles. I got it WITH CHEESE and no freaking lettuce on my snack wrap?! Ugh. But I never go and complain. :/ whatever's. I blame kitchen people. Get it together."
679456926,Los Angeles,"Like the other reviewer Zee R. I live near by and was going frequently since March 2014 for morning breakfast and I've had this same problem! Missing hash brown, missing chocolate chip cookies, missing one of my rounded egg in deluxe breakfast! It's a hassle to drive back up to get my complete meal by the time I get home everything is cold! Sheesh!"
679456927,Los Angeles,"This location is hit or miss, its usually ok. But 2 occasions made me not want to come back. The first was when the McWrap came out, I ordered a grilled chicken and bacon mcwrap with no garlic sauce. When I got it, it had sauce. No big deal, I walked back up, explained what happened, and asked if I could have another without sauce. I didnt ask to replace mine, as I decided to give that one to a friend, and I just ordered a new one. A couple minutes later, I got it without sauce, but they also left out the bacon! So I had to go back to the counter, they gave me some bacon to put in but how hard is it to make these things? My second experience that i'd rather forget was when I ordered a grilled chicken chipotle snack wrap. Snack wraps are small as it is, but this one seemed to be folded in half of what is the normal size. I went and asked why it was so small and the guy got a manager who told me the chicken is weighed and it was fine. I have never had a snack wrap like that before or since. I wouldnt care if they had replaced it or gave me more chicken, but the fact that they stood behind it is why i'll never go back there unless I absolutely have to. I pretty much ate it with one bite,"
679456928,Los Angeles,"every time i came here, i always have an item missing ..its bull...if im not missing something i always get the wrong food, please get ur **** right"
679456929,New York,"1. It's a Mcdonalds.2. It's Harlem3. It's Harlem4. Did I mention it's Harlem?I personally do not like Harlem and this is because Harlem is too overcrowded, and there are some people there with very nasty attitudes. That you can't even look at them, without someone feeling some type of way. I avoid Harlem at any costs that I can. But I had to go to Mcdonalds, being said that this was the closest. First off the female there was out of it, I don't think she knew where she was, and they got all my order wrong. They put some really really nasty sauce spicy buffalo on my Mcchicken. Who puts that crap on a Mcchicken who in they're right mind would do some crazy thing like that? That was the most horrible Mcchicken I've ever tasted in my entire life. People beware."
679456930,New York,Awful service (super slow). Just wanted a mcflurry and it took over ten minutes with only two people ahead of me in line. Doesn't seem clean.
679456931,New York,Would you like roaches with that?
679456932,New York,"More expensive prices than in wealthier areas of Manhattan. Long lines. Slow service in general. Oh, and I watched TWO PEOPLE GET STABBED HERE TODAY. Yes, I'm serious."
679456933,New York,Do You want a close-ghetto experience?! Welcome to McSuck!
679456934,New York,"This place makes half size McWraps for full price, see picture. You can complain to manager and get it fixed, but I don't think there should be need to involve a manager every time I buy a McWrap, I should get what I pay for."
679456935,New York,I wish I could give this negative 5 stars. I understand going around closing time really isn't a great idea but this was the worst drive-thru service I've ever experienced and the owner of this restaurant should seriously consider training their staff to be courteous to the last customer. DO NOT eat here.
679456936,New York,This is the worst mcdonalds in the area. The food is always stale. Do yourself a favor and go to the one in Garwood. They serve fresh food at that location.
679456937,New York,This is the worst McDonald's I've ever had. I've gone twice since moving to the area and the fries were always soggy (the first time they were borderline uncooked) and the burgers were always poorly made and greasy. Please avoid this McDonnalds. It blows.
679456938,New York,I know rating a McDonalds... As far as the food goes no problems. Service here is beyond bad. I only stop here when I'm really hungry. Plenty of parking. People inside can be sketchy especially at night but that's how it goes at the golden arches on McCarter Highway.
679456939,New York,"How hard could it possibly be to make an Egg McMuffin and not forget to include the EGG?! No joke, I got a sausage egg & cheese McMuffin with no egg in it this morning. Not only that, but my English muffin was burned!!! Ridiculous."
679456940,New York,"*Once you get past the shady pple and bums hanging around the entrance, it's (unusually) a breeze to order because there's nobody on line.*Bathroom lines are a different story.*Sausage, Egg, and Cheese McMuffin never fails me.*if you're already here for breakfast, Hash Browns are a must.*this is probably not the place to be to sit and admire your surroundings. Order everything to go."
679456941,New York,Well let me say. As for customer service. This is ranked the LOWEST OF THE LOW. LINES ARE LONG and the cashier is very rude. Lol. Can't even have a proper greeting. SMH. As for seating its okay. But once agin not coming back here. Also one lady had the nerve to wipe while I was enjoying my ice coffee. Which is the only thing I enjoyed.
679456942,New York,"I am at the store right now and they do not have the items as displayed online. The asian worker will not specify what food they had available.NO bacon and cheddar, wtf. Is annoying, not like what is detailed online of ingredients in a Bacon Cheddar Ranch McChicken."
679456944,New York,Staff is mentally challenged. Cashier had a line of 6 people waiting to order and instead chose to spend 10 minutes sorting through and organizing Happy Meal toys
679456945,New York,"Overall subpar service but seating is descent during the daytime. At night time, seating is a disaster as the only open the ground floor. Theres almost nowhere to sit as those seat are occupied by homeless people or people who are not eating or drinking anything. Usually more sanitary than most other McDonalds but don't usually eat there that often, though I would order coffee."
679456947,New York,"So McDonald's is currently promoting a $14.99 for 2 big mac meals plus a 20 piece nuggets. Sounds like a great deal, so I stepped in to purchase said meal for my family of young and old.This place is always crowded (of all people other than customers) who use this place as a porta potty. Not a problem, since I would never sit down and eat here anyway. However, the customer service is pretty darn poor, and my 1 star is based solely on that (I have no expectations for McDonald's foods).They do not have enough staff. There was exactly one person working in the 'kitchen' (making burgers), one person working soda/fries/ice creams (who I assumed to be the manager) and one person working the cashier. Now I understand that they're working minimum wage, but that does not excuse them to work so poorly. I had to repeat my order four times, and it took 30 minutes to be completed. Why? Because the cashier was VERY distracted from conversing with friends and coworkers. I would give zero stars, but 1 star is for the manager, who seemed to be the only one who was trying to fulfill the customers orders.I haven't been to a McDonalds in years, and this experience will serve as a reminder to me of why I should continue not to do so."
679456948,New York,"I always wanted to review this place because it's my go-to Mcdonald's. It's very close to where I work and whenever i needed a quick meal on the go and eat it on the way back to the office I go here. For months, this place was understaff and run pretty poorly. Long waits on non-peak hours were common. Rather frustrating waiting 10 minutes for a chicken warp. I could swear that some days there only one person working the cashier and another in the kitchen. That's it. Now, I think they got a new manager or kids are having their summer vacation so they are better staffed and run more efficiently. Typical Mcdonalds stuff with ample seating and a surprising non-vomit inducing bathroom.2.5 stars."
679456949,New York,"This is probably the worst McDonald's of any McDonald's of all time. It's pretty much the Greyhound bus terminal of McDonald's. You go in and there are a bunch of old people just sitting around sleeping at the tables. A bunch of men were lined up to use the bathroom. Mind you, none of these people had any McDonald's food or were waiting to buy any. The food tasted old and disgusting, obviously because no one goes to this McDonald's to eat. This location seems like a serious health code violation. I would never eat here again"
679456950,New York,"I come here for the free Wi-Fi.There is Chinese motif for the decor. Never really had a problem with the food. It's the same as any other McDonald. They let you use the bathrooms here and it was decent last 3 times I used it. It was not the dirtiest bathroom I been to. Not the cleanest, not the dirtiest. It's a small McDonald's. Not the tiniest but it definitely doesn't seat many people."
679456951,New York,"Just a typical McDonalds with an Chinese inspired exterior. Okay service, tastey food that's bad for your health."
679456952,New York,"Went there for a quick coffee run and as I was waiting to order I saw a roach on the counter....Also one person working the register during rush hour at a very busy location, that shows you how cheap of a business they are. They are a terrible corporation."
679456953,New York,"i echo a lot of these reviews. the beauty of franchises is consistency. this store somehow missed the memo on that. i won't even talk about the poor service. i'll just focus on my sad looking big mac that looked like it was assembled by gorillas...lettuce, onions, and sauce dumped on a soggy, broken bun. every once in a blue moon i crave a big mac and on special occasions i will entertain my cravings. after i took my first bite, i calmly laid down the soggy mess and smiled. because i knew i wouldn't be craving a big mac anytime soon."
679456954,New York,I stopped by here in a hurry to get a quick bite and wanted something healthy ... knowing fast food is anything but that and having not eaten it in years I was hesitant. SO surprised at how friendly the cashier was to help me choose a grilled chicken wrap that was DELICIOUS. On top of that it was clean (a tall order in this neighborhood) and energetic. Thanks!
679456955,New York,"I bought some coffee here and I asked for milk and they said didn't have milk for coffee. So then I asked if they had milk for happy meals, and they said ""Yes they did""....They can't even use the happy meal milk for coffee?!? Forced me to buy happy meal milk...."
679456956,New York,"worst McDonald's ever!; & i've been to my share of McDonald's. where do i begin, bad service (I don't have 6 arms), bad manager (berated chinese employee in front of me), doesn't use McDonald's merchandise (was given a unwrapped bend-y straw with my coffee, non-MacDonald's sauce). Worst!"
679456957,New York,"Found a booth at the front, but an old man with a cane comes in and ends up stealing our seats because some McDonald's employees we're taking up the booth right next to it and wouldn't give up their seats for him. That looks real bad.The girl behind the counter was friendly, but my food took a little while longer than you'd expect. And when I asked for ketchup, she said it's in my bag, but when I got to my seat, it clearly wasn't. Then, when I went back to ask again for ketchup, she only gave me 2 packets. Not a big deal to me because that's how much I was going to use, but still, a bit stingy, eh?Food was fine, typical McDonald's. 2 stars because despite some Mickey D's employee blunders, the food was still ok."
679456958,New York,"Nothing Special besides the decor of ""chinese culture"" here. The wait is horrendous during lunch time 12-1pm. I usually go around 1pm+. They will usually not honor coupons that are completely free. For example: Free Coffee, without any OTHER purchase. They will just say we don't have coffee or they will post a poster in English and sometimes chinese that they will not honor these coupons. There are people that sleep in McDonalds very often that are bums or people waiting for the buses for the Casinos. I am usually here to leave my workplace to release some stress. I do not know why some people posted pictures of OTHER foods for this McDonalds... The Cashiers and Workers are meanest around rush hour time so yeah. The Wifi is SLOW.... as hell They have a special with 2 Big Macs or Fish Filet for $5. Bathrooms are OUT OF ORDER almost 60% of the time."
679456959,New York,"I didn't think it was possible to have a bad experience at a McDonalds. But, it is.The service was extremely slow (10 minutes in line). All I ordered was a small Diet Coke and a small Fry. It took 20 minutes for them to pour my drink and put fries into the fry sleeve. Not only was it slow, but all of my fries were burnt and the Diet Coke was flat. I threw out both items within a block of leaving the restaurant. All in all, it is 30 minutes of my life I will never get back.Poorly managed group of people."
679456960,New York,"my last visit last month was the worse experience in my entire life. all the staff were nasty, disrespectful and unprofessional. i thought the employees who works at mcdonald's are happy with a smiley face. none of the staff at place were. one of the staff was totally being impatient on a customer's needs & i overheard things being said were carried inappropriate language. there were kids in the restaurant. how could an employee acting like that. my worse part when i was waiting for my medium coke for almost 10 mins (which i did not understand why it takes so long for a drink order). i was very thirsty. the staff could say something like ""thanks for being patient with your order"", in order to calm me down. unfortunately, the staff handed over the coke to me & said some not so nice things. additionally, i overheard she called me the b-word after she walked away from me. i seriously wanted to confront her for being unprofessional. i will tell all the people not to visit that mcdonald's ever because there are unfriendly & happy staff. despite i wrote a complaint email to mcdonald's & received some vouchers for sort of apology of my visit. i truly think that it won't help much unless they change the whole management of this entire mcdonald's."
679456961,New York,"You're not in Kansas anymore, you're in Chinatown . . . so why are you even thinking of eating in McDonald's? Take a picture of the pagoda-like facade and keep on moving."
679456962,New York,ew. this place is so dirty and nasty. homeless people in the bathrooms both upstairs and first floor. gross. only good thing is the free wifi but id rather not hang out here. ever. its called your phone if its urgent. only rush in if you have explosive diarrhea and theres no other asian place that lets you use their bathroom.
679456963,New York,"FILTHY BATHROOMS RUDE WORKERS I was told to use the restroom on the second floor, when I went up stairs a woman mopping the floor (American) who had her thug boyfriend sitting there yelled ""get up you ain't sittin up here"" (I wasn't sitting) and I replied ""I'm waiting for the restroom"" and she responds ""Don't be sittin up here"" at that point I just ignored her. Upon entering the restroom puddles of urine all over the floor, feces, graffiti on the wall, I finally respond ""Try a little harder to clean the restroom"" of course she started cursing and yelling. These are the type of people McDonald's franchises hire, the lowest of the low. I'm sure plenty of college kids could do those jobs but they hire the lowest of the low. Sad."
679456964,New York,"I had time to kill before meeting up with my dinner party the other night, so I decided to get a nice cup of tea and chill. Not being the Village, there weren't tons of cafes around this block, so I went to McDonalds. The cashier was the only one on duty (at 7:30pm on a weeknight) and as he tried to do his job, his manager spent the entire time I was there (about twenty minutes) berating him for not doing his job correctly.When I got my cup of tea, I took it to my table, looked inside and saw...no teabag. I went back to get the teabag and then sat back down at a gross table that had soda spilled on it. Thing is, the soda had *dried* and made the table top quite sticky. As I waited for my tea to cool, a guy decided to throw himself into his seat, rocking the table and sending half the tea into my lap. Oh joy.Now I know McD's isn't responsible for this guy being an idiot, but the table was pretty big and for it to be that unstable that a guy jumping into a booth would rock it so badly is just sad.I left utterly disgusted with this place. It's a shame because the interior was decorated very nicely, including a nice wood frame that resembles a house inside, but now has scratches all over it (most looking like deliberate graffiti). Between that and the condition the table I sat at was in, I hope to never return to this place."
679456965,New York,"never go there ever again=== order the food around 1:45pm. asked for refund at 2:03pm. for some reason there are so little custumers. guess that less than 5 custumers i had to wait more than 15 min for the food.i order a meal with a drink $8.05i was complainting and i ask the cashier saying "" you know what i do not want the meal please refund.there is a hispanic female manager (no name tag) who show up and she is kinda piss / stare at me and she ask me to wait. i refuse and she told cashier give him $6 back.my first reaction was"" what!!!!!!!you try to scam me""geez what have i done to deserve all of these, if you are busy i totally understand but ;less than 5 customers. r u kidding me.what is funny. after the she hand over money to me and the food was ready, she keep ask me do i want it. hell no i do not want it. you can eat it yourself.====never again worst mcdonald's ever====should change that manager. not all people qualify as manager. esp not ""amateur""if i were her, first apologize . then offer refund or ask them to wait 1 more minute. try to slove problem not staring and pissing at the customer.remember customer will go to yelp and other rating website write a trash about you like i just did now"
679456966,New York,"This particular McDonald's happens to be open really late and really early. I'm not positive if it's a 24-hour one (and I don't think it is). In any event, I've been here several times, usually after a hard night of partying. It has a bathroom you can use, is kind of nice inside (for a McDonald's) and you can use a credit card, in case you're out of dead presidents.I had breakfast here once with a staffer. During our conversation, I was told that this McDonald's used to be a crematorium and was HAUNTED. Of all the damnedest things that I could hear, I was not expecting that. It was also mentioned that the staff doesn't go into the basement (?) storage area, or if they do, they go in pairs.Haunted or not, I still come here for my late night McGriddle fix. Where else can you get sinfully unhealthy food for bargain prices? (Why, Chinatown - where this McDonald's happens to be.)UPDATE: Obviously I don't just go to McDonald's after a late night in NYC... there's always diners, Koreatown, and various Chinese restaurants that are open late..."
679456967,New York,"Typical Mc Donalds, It's a pit spot for a lot of people who travel so in the mornings you're bound to see a lot of tourists or people heading out to outer state. The staff on a Sunday morning are really nice. I've noticed they don't have the condiments stand anywhere near here so if you needed ketchup or anything of that sort, you'd have to ask them. It's an okay McDonalds with a bit of an Asian decor to fit into the Chinatown area."
679456968,New York,"I don't go to fast food joints often, but the people around me do.This place is the absolute worst, they treat every customer like crap.I don't expect much with food when its from a fast food chain, but this place serves cold food. I picked up a fish sandwich for my mother, what I got was a sandwich that wasn't even close to being warm. I once bought a ice cream for my nephew, seeing how he will probably make a mess I asked for a napkin only to be rejected. I can't even have a napkin for my little nephew's ice cream?I don't want to further elaborate on how bad the service is, the staff here gives all the customers an attitude. And the decor on the outside, a temple? Really? Because its Chinatown?? Do they design McDonalds to look like mosques? Churches? Or whatever ethnic structure? This place is a lousy and disgusting eyesore, nuff said. If you want some McDs in the local area, go to the one on Canal st. Its a longer walk, but at least they don't treat like crap. Sadly the lowest I can ever grant a review is 1 star, if I could they would get 1/4 of a star."
